id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
4284,34,26,29,146,146218.74,102.63203915,8.875,173.35,-0.314447747,5.8,0,0,1,0,148000.0,632,80.0,8.875,225.1,1,0,1
8250,3,3,3,119,41171.56,74.857381818,12.999,113.56,2.8478963057,3.9,0,0,0,0,41250.0,563,75.0,12.999,113.56,1,0,1
25506,28,24,26,144,546300.0,81.485865161,7.875,219.67,1.2291722496,4.6,0,0,1,0,546300.0,694,80.0,3.0,223.75,1,0,1
23378,27,24,24,141,73343.95,74.916219631,9.999,222.39,2.3617217155,4.4,0,0,0,1,73875.0,555,75.0,9.999,223.75,1,0,1
13734,34,23,23,141,785268.38,88.567681542,6.0,173.35,-0.314447747,5.8,0,0,1,0,794500.0,762,70.0,0.0,221.91,1,0,1
17317,38,28,30,148,149878.37,117.15693468,7.75,158.77,-3.339549297,9.5,0,0,1,1,141600.0,801,80.0,0.0,219.67,1,0,1
4302,32,25,29,86,51807.42,121.13257237,10.5,186.12,1.1041627602,5.0,0,0,0,0,52000.0,604,100.0,10.5,226.29,1,0,1
42290,41,24,27,145,266948.03,111.70278103,7.15,161.06,2.6824968062,9.9,0,1,0,0,265600.0,605,80.0,7.15,223.75,1,0,1
1836,25,18,18,122,62114.43,64.132250195,11.7,226.29,2.8991367167,4.7,0,0,1,0,63999.0,566,80.0,0.0,186.91,1,0,1
22710,35,15,21,135,404769.94,71.235291067,5.579,162.09,-2.805844087,6.5,0,1,0,0,398000.0,687,70.4,1.5,161.27,1,0,1
26941,30,26,28,147,257381.14,95.226416581,9.4,212.73,2.2742178006,4.7,0,0,1,0,257400.0,552,90.0,9.4,225.1,1,0,1
28249,36,27,30,148,416000.0,114.21931608,5.875,151.48,-3.516567987,7.8,0,0,1,0,416000.0,652,77.8,5.875,222.39,1,0,1
46995,45,27,30,147,84348.82,142.49776154,10.4,154.87,1.6391549258,9.1,0,0,1,0,85000.0,640,100.0,10.4,222.39,1,0,1
33142,46,26,28,147,407878.9,115.69086163,7.125,155.61,1.1759090317,9.0,0,1,0,0,408000.0,686,80.0,7.125,225.1,1,0,1
43251,31,22,24,142,264780.94,95.500714283,10.92,200.67,1.8506891663,4.7,0,0,1,0,269550.0,602,90.0,0.0,216.77,1,0,1
49126,35,24,27,145,294998.03,123.39910153,8.8,162.09,-2.805844087,6.5,0,0,0,0,297000.0,595,90.0,0.0,223.75,1,0,1
14787,52,19,22,139,139988.93,110.83022296,3.125,161.13,1.0810494182,8.0,0,1,0,0,140000.0,684,93.3,5.875,191.42,1,0,1
24746,29,26,28,146,81306.0,103.43656278,8.75,217.37,1.6929686703,4.5,0,0,1,0,81400.0,647,100.0,0.0,225.1,1,0,1
44858,30,25,28,146,130879.58,84.948567513,8.5,212.73,2.2742178006,4.7,0,0,0,1,131112.0,696,80.0,8.5,226.29,1,0,1
2709,23,20,23,140,131200.0,71.816502186,6.55,221.91,2.9871094449,5.0,0,0,1,0,131200.0,692,80.0,6.55,199.21,1,0,1
32946,29,25,29,145,51840.22,58.637803956,8.5,217.37,1.6929686703,4.5,0,0,1,0,52000.0,603,56.5,8.5,226.29,1,0,1
21798,34,27,30,148,124200.0,115.46062879,8.0,173.35,-0.314447747,5.8,0,1,0,0,124200.0,648,90.0,8.0,222.39,1,0,1
17095,36,25,27,146,267094.88,127.01314998,7.5,151.48,-3.516567987,7.8,0,1,0,0,251000.0,701,79.9,0.0,226.29,1,0,1
48529,39,26,29,147,143388.76,115.29770995,6.5,158.16,-0.241080652,10.0,0,1,0,0,141600.0,664,80.0,0.0,225.1,1,0,1
14256,34,26,26,145,188493.22,84.401348323,7.25,173.35,-0.314447747,5.8,0,0,1,0,188500.0,693,65.0,7.25,225.1,1,0,1
34962,43,26,29,146,135821.61,110.07493185,6.75,156.04,2.6941105489,9.4,0,0,1,0,142400.0,652,80.0,6.75,225.1,1,0,1
21081,36,22,26,143,119941.73,114.4255295,6.875,151.48,-3.516567987,7.8,0,0,1,1,120000.0,726,80.0,6.875,216.77,1,0,1
44982,34,26,30,147,275119.67,103.55097581,9.43,173.35,-0.314447747,5.8,0,0,0,0,276000.0,503,80.0,9.43,225.1,1,0,1
5859,29,20,22,140,267999.85,73.316423978,10.151,217.37,1.6929686703,4.5,0,0,1,0,268000.0,590,80.0,7.151,199.21,1,0,1
44895,52,26,31,146,412869.86,103.92482091,7.625,161.13,1.0810494182,8.0,0,0,0,1,416250.0,698,75.0,7.625,225.1,1,0,1
775,31,26,28,146,394990.0,112.17421638,7.2,200.67,1.8506891663,4.7,0,0,1,0,394990.0,686,100.0,0.0,225.1,1,0,1
43694,37,23,29,143,96817.54,112.17206071,9.375,153.35,-4.146710947,9.0,0,0,1,0,99920.0,629,80.0,0.0,221.91,1,0,1
23568,52,22,24,142,393798.28,101.23514924,5.25,161.13,1.0810494182,8.0,0,0,1,0,418654.0,658,80.0,5.25,216.77,1,0,1
35097,42,23,25,143,99295.88,91.241195573,6.35,161.0,3.0294986398,9.4,0,0,1,0,105000.0,607,70.0,6.35,221.91,1,0,1
23738,20,14,17,134,324999.97,78.193858552,7.125,199.21,3.5563345819,5.3,0,1,0,0,325000.0,640,100.0,0.0,155.77,1,0,1
45079,38,27,30,147,280050.9,111.68431351,8.28,158.77,-3.339549297,9.5,0,0,0,0,280984.0,658,80.0,7.28,222.39,1,0,1
22072,44,29,31,149,85861.27,112.37551361,7.875,150.91,1.8755149375,9.2,0,0,1,1,81000.0,664,73.6,7.875,217.37,1,0,1
24914,34,26,28,147,742579.69,103.68400571,8.45,173.35,-0.314447747,5.8,0,0,1,0,744000.0,609,80.0,0.0,225.1,1,0,1
46781,38,30,30,149,196508.65,105.31784371,7.745,158.77,-3.339549297,9.5,0,1,0,1,200000.0,701,80.0,0.0,212.73,1,0,1
25620,31,24,26,144,197200.0,89.20117606,7.75,200.67,1.8506891663,4.7,1,0,0,0,197200.0,665,80.0,7.75,223.75,1,0,1
48435,27,24,26,144,187535.12,80.461394057,8.3,222.39,2.3617217155,4.4,0,0,1,0,187600.0,676,80.0,0.0,223.75,1,0,1
42287,31,24,27,145,172563.61,105.14260217,9.02,200.67,1.8506891663,4.7,0,0,1,0,173850.0,589,95.0,0.0,223.75,1,0,1
42349,34,25,27,145,305083.46,115.43595083,9.25,173.35,-0.314447747,5.8,0,0,1,0,310500.0,610,90.0,0.0,226.29,1,0,1
11067,36,26,28,146,250750.0,126.31040401,9.0,151.48,-3.516567987,7.8,0,0,1,0,250750.0,606,85.0,0.0,225.1,1,0,1
18208,40,26,28,146,148999.19,117.64885404,7.5,156.21,1.5859655122,9.8,0,1,0,0,146000.0,723,80.0,7.5,225.1,1,0,1
16859,41,27,31,147,584000.0,110.46318142,6.0,161.06,2.6824968062,9.9,0,1,0,0,584000.0,694,80.0,6.0,222.39,1,0,1
23029,55,24,27,184,218501.09,100.55681821,3.834,180.07,2.4222748689,7.2,0,0,1,0,216000.0,662,80.0,1.5,223.75,1,0,1
7223,39,24,26,144,681213.05,98.842729814,4.046,158.16,-0.241080652,10.0,0,0,1,0,633750.0,607,65.0,2.525,223.75,1,0,1
27008,32,23,26,144,665840.37,105.85044524,7.99,186.12,1.1041627602,5.0,0,0,1,0,675000.0,615,90.0,7.99,221.91,1,0,1
35921,35,19,22,139,250651.46,101.72046558,8.5,162.09,-2.805844087,6.5,0,1,0,0,247350.0,607,85.0,0.0,191.42,1,0,1
48853,43,25,27,146,251998.17,126.45294989,8.43,156.04,2.6941105489,9.4,0,0,0,1,260100.0,690,90.0,0.0,226.29,1,0,1
21172,42,23,26,143,169214.31,113.219404,5.625,161.0,3.0294986398,9.4,0,0,0,0,164800.0,621,80.0,7.625,221.91,1,0,1
31309,33,25,27,145,544000.0,100.28362508,6.35,180.52,0.8368586627,5.0,0,0,1,0,544000.0,603,80.0,6.35,226.29,1,0,1
37802,21,12,15,133,108355.17,54.450740954,6.75,208.86,3.3469293746,5.2,0,0,0,1,110400.0,658,80.0,6.75,144.84,1,0,1
29973,31,26,29,146,269667.03,100.83229257,7.85,200.67,1.8506891663,4.7,0,0,1,1,270000.0,672,90.0,7.85,225.1,1,0,1
38369,36,28,30,148,505918.13,120.27236796,5.875,151.48,-3.516567987,7.8,0,0,1,0,488000.0,669,80.0,1.0,219.67,1,0,1
28362,44,27,36,147,117043.4,113.9436189,8.5,150.91,1.8755149375,9.2,0,0,1,1,121100.0,761,80.0,8.5,222.39,1,0,1
48880,44,25,28,146,78088.94,127.35364456,6.5,150.91,1.8755149375,9.2,0,0,1,0,82750.0,679,90.0,6.5,226.29,1,0,1
44131,35,29,30,149,147050.0,113.98883336,8.875,162.09,-2.805844087,6.5,0,0,1,0,147050.0,676,85.0,8.875,217.37,1,0,1
7647,32,28,30,148,61702.94,93.968406299,8.0,186.12,1.1041627602,5.0,0,0,1,1,62000.0,647,80.0,8.0,219.67,1,0,1
45188,51,28,31,148,75572.89,107.92260633,2.0,158.6,1.2690442628,7.8,0,0,1,0,77300.0,662,79.7,8.0,219.67,0,0,0
44878,30,25,29,146,64255.57,100.51676203,8.75,212.73,2.2742178006,4.7,0,0,1,0,64600.0,577,95.0,8.75,226.29,0,0,0
14133,37,26,26,144,205429.35,118.71907115,6.05,153.35,-4.146710947,9.0,0,1,0,0,203200.0,695,80.0,7.25,225.1,0,0,0
26140,52,22,25,142,317129.82,91.750174449,2.26,161.13,1.0810494182,8.0,0,0,1,0,348750.0,702,75.0,0.0,216.77,0,0,0
41751,35,11,25,131,103889.51,79.68095346,6.0,162.09,-2.805844087,6.5,0,0,1,0,113223.0,561,99.0,6.0,142.18,0,0,0
18850,35,17,19,138,344525.48,88.012575972,5.75,162.09,-2.805844087,6.5,0,1,0,0,346700.0,686,80.0,5.75,179.45,0,0,0
37790,20,17,20,137,156753.93,71.677778847,7.25,199.21,3.5563345819,5.3,0,0,0,1,157600.0,681,80.0,7.25,179.45,0,0,0
2826,50,20,23,141,136920.2,65.973950961,5.75,158.94,2.3664098989,8.2,0,0,1,0,154511.0,705,59.4,5.75,199.21,0,0,0
6245,36,19,22,139,80037.87,120.40603408,6.9,151.48,-3.516567987,7.8,0,0,1,1,84000.0,665,100.0,6.9,191.42,0,0,0
5853,30,20,22,140,215504.09,67.238684206,10.575,212.73,2.2742178006,4.7,0,1,0,1,220000.0,510,73.3,7.575,199.21,0,0,0
33301,31,24,27,145,210677.87,82.424183219,6.75,200.67,1.8506891663,4.7,0,0,1,0,213750.0,644,75.0,6.75,223.75,0,0,0
9938,42,25,27,145,444046.36,109.49466144,6.5,161.0,3.0294986398,9.4,0,0,1,0,456000.0,680,80.0,6.5,226.29,0,0,0
30841,42,23,25,143,501090.47,98.703174455,6.25,161.0,3.0294986398,9.4,0,1,0,0,536000.0,748,76.6,6.25,221.91,0,0,0
13697,25,23,23,142,272000.0,78.451544478,5.625,226.29,2.8991367167,4.7,0,0,1,0,272000.0,622,80.0,5.625,221.91,0,0,0
49215,58,25,52,146,572031.64,88.554768975,4.0,188.37,2.8685938252,6.2,0,0,0,0,582000.0,746,75.0,0.0,226.29,0,0,0
32268,30,25,25,139,257162.7,82.895443481,7.375,212.73,2.2742178006,4.7,0,0,1,0,264000.0,644,80.0,7.375,226.29,0,0,0
39363,22,16,18,76,359747.11,46.052238471,5.125,216.77,3.2787956953,5.0,0,0,1,0,380000.0,773,62.8,5.125,167.91,0,0,0
10833,58,26,28,107,577437.84,84.600023061,4.5,188.37,2.8685938252,6.2,0,0,0,0,652512.0,731,80.0,11.375,225.1,0,0,0
11771,19,18,18,105,55046.05,72.633950571,10.75,191.42,3.0694826904,5.5,0,0,1,0,59200.0,684,80.0,10.75,186.91,0,0,0
39507,26,14,17,134,376751.31,37.244749355,5.5,225.1,2.1513648831,4.7,0,0,1,0,392000.0,768,56.0,5.5,155.77,0,0,0
45526,28,24,27,145,338881.0,81.485865161,5.875,219.67,1.2291722496,4.6,0,1,0,0,338881.0,748,80.0,5.875,223.75,0,0,0
43446,30,24,27,144,113106.31,83.778541147,8.44,212.73,2.2742178006,4.7,0,0,1,0,113600.0,625,80.0,8.44,223.75,0,0,0
22027,41,29,31,149,196468.97,132.57934934,8.125,161.06,2.6824968062,9.9,0,0,0,1,180000.0,774,90.0,8.125,217.37,0,0,0
5581,50,15,22,76,35094.43,45.652437189,6.25,158.94,2.3664098989,8.2,0,0,0,0,74100.0,649,95.0,6.25,161.27,0,0,0
916,27,17,20,78,67784.29,54.991868347,7.65,222.39,2.3617217155,4.4,0,0,1,0,74000.0,639,74.4,7.65,179.45,0,0,0
46804,45,26,29,147,182020.35,123.08127918,5.0,154.87,1.6391549258,9.1,0,0,1,0,182492.0,622,84.9,5.0,225.1,0,0,0
31586,29,22,25,142,163272.9,59.602801496,5.39,217.37,1.6929686703,4.5,0,0,1,0,165000.0,556,60.4,5.39,216.77,0,0,0
16018,25,24,24,131,484888.89,68.519064042,5.0,226.29,2.8991367167,4.7,0,0,1,0,512200.0,733,73.2,5.0,223.75,0,0,0
37891,45,27,30,147,243814.11,114.79076565,6.875,154.87,1.6391549258,9.1,0,1,0,0,244000.0,730,80.0,6.875,222.39,0,0,0
27913,38,23,26,144,576000.0,111.81457454,5.625,158.77,-3.339549297,9.5,0,0,0,0,576000.0,759,80.0,0.0,221.91,0,0,0
11976,22,-18,18,102,39052.57,29.075534818,12.4,216.77,3.2787956953,5.0,0,0,1,0,41500.0,709,86.5,12.4,77.43,0,0,0
1778,29,22,24,142,91577.76,80.859631481,9.25,217.37,1.6929686703,4.5,0,0,0,0,92500.0,551,81.9,9.25,216.77,0,0,0
23708,47,13,16,133,62532.98,92.034039487,9.0,149.58,1.6681823188,8.8,0,0,1,0,68000.0,636,100.0,9.0,149.7,0,0,0
7884,4,2,2,120,66621.4,61.142210951,9.0,116.69,2.2734796749,4.2,0,0,1,0,67000.0,674,64.7,9.0,110.9,0,0,0
33628,60,25,27,85,15575.9,62.677265459,8.25,189.82,2.8363581757,5.7,0,0,1,1,26663.0,712,90.0,8.25,226.29,0,0,0
20668,56,27,29,148,116714.85,27.266435019,7.125,181.43,1.7170529058,6.6,0,0,0,0,382500.0,644,72.9,7.125,222.39,0,0,0
40831,50,16,20,136,94308.13,83.056314903,6.5,158.94,2.3664098989,8.2,0,0,0,0,107600.0,660,89.7,5.875,167.91,0,0,0
11763,21,-4,18,56,27617.09,25.418351128,10.55,208.86,3.3469293746,5.2,0,0,1,0,35625.0,662,75.0,10.55,91.31,0,0,0
37936,36,29,31,150,100850.42,122.6422227,8.25,151.48,-3.516567987,7.8,0,0,1,0,106200.0,808,90.0,8.25,217.37,0,0,0
39760,26,16,22,137,274231.73,56.838202596,4.25,225.1,2.1513648831,4.7,0,0,1,0,280000.0,689,77.8,4.25,167.91,0,0,0
41680,29,-7,25,113,40645.0,25.234381562,7.5,217.37,1.6929686703,4.5,0,0,1,0,45787.0,542,71.0,7.5,87.03,0,0,0
37592,37,15,19,135,343383.85,71.077281172,6.75,153.35,-4.146710947,9.0,0,0,1,0,378000.0,691,74.4,6.75,161.27,0,0,0
21746,30,27,29,147,120051.59,84.799387563,8.5,212.73,2.2742178006,4.7,0,1,0,1,118400.0,773,80.0,2.5,222.39,0,0,0
39836,48,14,19,115,67475.26,26.634403077,2.5,146.45,2.7159028846,8.3,0,0,0,0,180000.0,712,66.8,3.25,155.77,0,0,0
44429,28,25,25,142,268080.98,65.752356852,5.625,219.67,1.2291722496,4.6,0,0,0,0,273000.0,642,65.0,5.625,226.29,0,0,0
12738,25,-2,20,118,46146.41,39.216029381,10.5,226.29,2.8991367167,4.7,0,0,0,0,48560.55,647,95.3,10.5,97.99,0,0,0
18920,58,21,21,139,328966.14,73.686772702,5.75,188.37,2.8685938252,6.2,0,0,1,0,396000.0,700,80.0,5.75,208.86,0,0,0
16320,24,18,18,135,195248.79,66.572023877,5.75,223.75,3.1211950891,4.7,0,1,0,0,196000.0,720,80.0,5.75,186.91,0,0,0
16572,23,18,20,138,520000.0,62.160146005,5.25,221.91,2.9871094449,5.0,0,0,1,0,520000.0,758,73.8,5.25,186.91,0,0,0
48319,59,28,52,148,454788.76,117.00933396,9.31,187.65,2.4436475652,5.7,0,0,1,0,455000.0,663,100.0,9.31,219.67,0,0,0
32463,25,18,25,138,539652.96,66.035575297,6.75,226.29,2.8991367167,4.7,0,0,1,0,540000.0,746,80.0,0.0,186.91,0,0,0
7254,30,24,26,145,764067.98,66.935486088,8.187,212.73,2.2742178006,4.7,1,0,0,1,760000.0,693,63.3,1.4,223.75,0,0,0
42743,21,17,20,137,386609.56,81.017142469,7.09,208.86,3.3469293746,5.2,0,0,1,0,389500.0,618,95.0,0.0,179.45,0,0,0
28111,29,19,22,140,183384.85,70.36690848,5.5,217.37,1.6929686703,4.5,0,1,0,0,183600.0,797,80.0,5.5,191.42,0,0,0
38861,36,27,29,147,633000.0,74.286598891,6.375,151.48,-3.516567987,7.8,0,1,0,0,633000.0,709,50.6,6.375,222.39,0,0,0
16265,34,16,21,136,599999.5,55.11434115,4.375,173.35,-0.314447747,5.8,0,0,1,0,600000.0,778,56.9,0.0,167.91,0,0,0
7176,37,28,30,149,104757.8,135.68074265,5.242,153.35,-4.146710947,9.0,0,0,1,0,99540.0,639,90.0,2.525,219.67,0,0,0
6939,54,26,26,143,959944.11,100.05529586,2.544,179.97,1.5073587076,7.3,0,0,1,0,960000.0,740,80.0,1.0,225.1,0,0,0
29928,26,21,25,141,176250.0,69.589071524,6.99,225.1,2.1513648831,4.7,0,0,1,1,176250.0,630,75.0,6.99,208.86,0,0,0
48101,54,27,52,147,302401.36,97.059522114,6.75,179.97,1.5073587076,7.3,0,0,1,0,308000.0,750,80.0,6.75,222.39,0,0,0
41691,38,8,25,128,77650.34,73.314579137,7.0,158.77,-3.339549297,9.5,0,0,1,0,85680.0,443,102.0,7.0,125.92,0,0,0
14326,54,27,27,145,93189.67,92.124023832,2.75,179.97,1.5073587076,7.3,1,0,0,0,100000.0,789,80.0,8.0,222.39,0,0,0
15013,24,17,22,137,360000.0,64.160893855,5.0,223.75,3.1211950891,4.7,0,0,1,0,360000.0,723,80.0,5.0,179.45,0,0,0
48478,56,24,26,145,66978.0,81.7833215,5.75,181.43,1.7170529058,6.6,0,0,1,1,80800.0,672,80.0,0.0,223.75,0,0,0
39814,20,13,19,113,128750.0,60.117463983,3.5,199.21,3.5563345819,5.3,1,0,0,0,128750.0,791,80.0,0.0,149.7,0,0,0
32350,30,25,25,138,372000.0,85.099421802,5.75,212.73,2.2742178006,4.7,0,0,0,1,372000.0,660,80.0,5.75,226.29,0,0,0
17886,30,-1,24,119,158171.18,39.778865839,8.5,212.73,2.2742178006,4.7,0,0,1,0,158100.0,518,85.0,0.0,99.51,0,0,0
42991,32,27,30,148,80836.06,107.32103173,9.3,186.12,1.1041627602,5.0,0,0,1,0,81000.0,606,90.0,9.3,222.39,0,0,0
34350,32,28,30,148,450000.0,74.568829787,6.625,186.12,1.1041627602,5.0,0,0,1,0,500000.0,784,70.2,6.625,219.67,0,0,0
23985,18,15,17,135,127176.71,72.696669865,6.5,186.91,3.3705107906,5.5,0,0,1,0,128000.0,579,84.8,0.0,161.27,0,0,0
43780,23,18,20,138,292000.0,67.382272092,6.0,221.91,2.9871094449,5.0,1,0,0,0,292000.0,672,80.0,6.0,186.91,0,0,0
12756,23,7,20,128,153143.32,54.347619795,7.65,221.91,2.9871094449,5.0,0,0,1,0,157000.0,658,100.0,7.65,123.64,0,0,0
12021,23,-11,18,109,79867.24,18.624321197,8.75,221.91,2.9871094449,5.0,0,0,1,0,87000.0,542,56.1,5.5,80.25,0,0,0
37623,34,15,17,75,102511.28,37.419089829,5.875,173.35,-0.314447747,5.8,0,0,0,1,131000.0,733,51.4,5.875,161.27,0,0,0
18920,49,21,21,139,347530.62,94.641060525,5.75,154.94,2.4566338212,8.2,0,0,1,0,396000.0,700,80.0,5.75,208.86,0,0,0
38517,49,25,28,145,533008.51,103.79458348,3.0,154.94,2.4566338212,8.2,0,0,1,1,525000.0,706,70.0,7.25,226.29,0,0,0
36484,23,11,13,131,83905.19,47.156939372,9.75,221.91,2.9871094449,5.0,0,0,1,0,85500.0,523,75.0,0.0,142.18,0,0,0
11129,32,27,29,148,120644.78,113.50814488,8.9,186.12,1.1041627602,5.0,0,0,1,0,120650.0,678,95.0,0.0,222.39,0,0,0
23496,48,21,46,142,125962.35,122.29661069,7.17,146.45,2.7159028846,8.3,0,0,0,0,117512.0,590,80.0,7.17,208.86,0,0,0
11643,43,20,26,140,272151.0,95.979074479,6.25,156.04,2.6941105489,9.4,0,0,0,0,289600.0,692,80.0,6.25,199.21,0,0,0
47503,55,25,52,146,53754.87,61.397771468,2.0,180.07,2.4222748689,7.2,0,0,1,0,90000.0,610,81.8,2.0,226.29,0,0,0
37499,38,22,24,142,530143.3,82.758095877,5.875,158.77,-3.339549297,9.5,1,0,0,0,558000.0,748,63.8,5.875,216.77,0,0,0
11176,56,28,30,148,55320.44,94.338491272,7.75,181.43,1.7170529058,6.6,0,0,1,0,63900.0,644,90.0,7.75,219.67,0,0,0
6989,41,23,29,147,205970.01,105.74287432,6.25,161.06,2.6824968062,9.9,0,0,1,0,214700.0,739,80.0,6.25,221.91,0,0,0
37390,23,17,19,77,50024.86,61.292669339,5.75,221.91,2.9871094449,5.0,0,0,1,1,52800.0,764,80.0,5.75,179.45,0,0,0
5312,25,18,20,138,119577.82,73.433718835,8.14,226.29,2.8991367167,4.7,0,0,0,0,121050.0,569,90.0,8.14,186.91,0,0,0
41583,30,24,28,145,368139.95,81.283085893,6.125,212.73,2.2742178006,4.7,0,0,1,0,373000.0,724,78.3,6.125,223.75,0,0,0
6673,39,21,23,142,164986.37,80.151458882,5.5,158.16,-0.241080652,10.0,0,0,1,0,165000.0,659,60.7,5.5,208.86,0,0,0
49999,60,17,52,177,259349.31,42.640152162,2.745,189.82,2.8363581757,5.7,1,0,0,0,345000.0,779,60.0,1.75,179.45,0,0,0
7034,29,25,29,146,445118.57,82.747225932,6.5,217.37,1.6929686703,4.5,0,0,1,0,448000.0,757,80.0,6.5,226.29,0,0,0
40236,47,21,23,121,599896.9,86.416716567,1.375,149.58,1.6681823188,8.8,0,0,1,0,600000.0,681,61.9,4.125,208.86,0,0,0
8687,10,7,10,127,267293.05,71.166557995,9.24,138.62,2.2298677365,5.8,0,0,1,0,268000.0,524,80.0,0.0,123.64,0,0,0
27607,58,26,26,145,81472.05,91.416121927,3.75,188.37,2.8685938252,6.2,0,0,0,0,85200.0,603,80.0,3.75,225.1,0,0,0
9092,44,10,12,130,78431.29,66.110875804,8.74,150.91,1.8755149375,9.2,0,0,1,0,85000.0,648,78.0,0.0,138.62,0,0,0
16140,39,25,25,143,277524.29,113.44925859,5.875,158.16,-0.241080652,10.0,1,0,0,0,280000.0,761,80.0,5.875,226.29,0,0,0
31650,27,23,25,143,536729.19,79.343811791,8.45,222.39,2.3617217155,4.4,0,0,1,0,540000.0,579,80.0,8.45,221.91,0,0,0
7568,32,27,29,147,381199.75,92.956280568,7.913,186.12,1.1041627602,5.0,0,1,0,1,367500.0,660,75.0,1.4,222.39,0,0,0
11922,28,22,24,142,327952.32,77.236949378,6.0,219.67,1.2291722496,4.6,0,0,1,0,335200.0,719,80.0,6.0,216.77,0,0,0
7680,35,29,31,149,431847.77,105.29587913,7.129,162.09,-2.805844087,6.5,0,0,1,1,412500.0,756,75.0,1.4,217.37,0,0,0
48693,40,23,25,143,79285.35,105.26335575,6.25,156.21,1.5859655122,9.8,0,0,1,0,77040.0,587,72.0,6.25,221.91,0,0,0
33294,48,22,25,142,329586.79,107.21812338,3.0,146.45,2.7159028846,8.3,0,0,1,0,341250.0,633,75.0,6.375,216.77,0,0,0
4934,21,16,18,136,174826.03,50.375942001,6.52,208.86,3.3469293746,5.2,0,0,0,0,184140.0,695,66.0,6.52,167.91,0,0,0
33911,40,28,30,148,775000.0,104.76547596,6.625,156.21,1.5859655122,9.8,0,0,1,0,775000.0,779,74.5,6.625,219.67,0,0,0
4300,36,26,29,146,105341.27,125.23010233,9.375,151.48,-3.516567987,7.8,0,0,1,0,106250.0,590,85.0,7.995,225.1,0,0,0
8544,6,0,6,60,66333.36,56.31320134,10.88,122.89,0.4937148546,4.6,0,0,1,0,68600.0,556,70.0,10.88,102.24,0,0,0
7053,52,26,29,147,110632.85,83.543268018,4.75,161.13,1.0810494182,8.0,0,0,1,0,185000.0,806,100.0,8.125,225.1,0,0,0
41237,25,23,25,143,403000.36,73.320966297,7.35,226.29,2.8991367167,4.7,0,0,1,0,404250.0,557,75.0,7.35,221.91,0,0,0
42563,50,27,29,147,319147.94,144.04971317,9.375,158.94,2.3664098989,8.2,0,0,1,0,279000.0,602,90.0,0.0,222.39,0,0,0
9102,13,10,12,130,110278.19,78.550756373,11.4,149.7,1.9896913263,6.0,0,1,0,0,110500.0,534,85.0,0.0,138.62,0,0,0
31062,34,24,29,145,974491.26,96.851935881,6.5,173.35,-0.314447747,5.8,0,0,1,0,999999.0,742,77.0,6.5,223.75,0,0,0
12485,57,-1,20,124,69528.56,44.232010701,9.37,187.2,2.5560517331,6.2,0,0,1,0,83725.0,602,100.2,9.37,99.51,0,0,0
9776,25,20,24,141,276000.0,70.426443944,5.625,226.29,2.8991367167,4.7,0,0,0,0,276000.0,734,80.0,5.625,199.21,0,0,0
4278,35,26,28,146,106990.46,110.06026623,8.0,162.09,-2.805844087,6.5,0,0,1,0,108000.0,622,80.0,8.0,225.1,0,0,0
20282,39,20,29,141,373144.59,94.948133042,6.125,158.16,-0.241080652,10.0,1,0,0,0,396000.0,750,80.0,6.125,199.21,0,0,0
15640,31,23,23,141,375989.93,88.465264095,6.25,200.67,1.8506891663,4.7,0,0,1,0,376000.0,734,80.0,0.0,221.91,0,0,0
3099,56,21,24,142,101895.78,90.231674902,5.65,181.43,1.7170529058,6.6,0,0,1,0,104000.0,781,80.0,5.65,208.86,0,0,0
38297,43,19,21,139,255329.99,96.376208636,5.25,156.04,2.6941105489,9.4,0,1,0,0,260000.0,714,80.0,5.25,191.42,0,0,0
37558,51,14,16,74,6521.25,3.9054190343,5.125,158.6,1.2690442628,7.8,0,0,0,0,123000.0,748,75.0,5.125,155.77,0,0,0
25515,28,24,26,144,254700.0,91.671598307,8.125,219.67,1.2291722496,4.6,0,0,1,1,254700.0,706,90.0,3.0,223.75,0,0,0
27047,31,26,29,146,259774.14,106.38904925,8.1,200.67,1.8506891663,4.7,0,0,1,0,260205.0,697,95.0,8.1,225.1,0,0,0
15873,40,22,22,141,131805.2,110.36505556,5.5,156.21,1.5859655122,9.8,0,1,0,0,132581.0,654,80.0,5.5,216.77,0,0,0
20161,33,25,27,145,216855.61,98.136582538,7.0,180.52,0.8368586627,5.0,0,1,0,1,221600.0,754,80.0,7.0,226.29,0,0,0
27819,23,15,17,136,239693.46,61.770880045,6.5,221.91,2.9871094449,5.0,0,0,1,0,239700.0,707,85.0,6.5,161.27,0,0,0
9151,21,10,12,130,146192.39,51.886428802,7.865,208.86,3.3469293746,5.2,0,0,1,0,149600.0,615,80.0,0.0,138.62,0,0,0
27906,36,23,26,143,624123.03,88.767616852,6.0,151.48,-3.516567987,7.8,0,0,0,0,721000.0,684,70.0,0.0,221.91,0,0,0
38757,36,22,25,143,404688.0,128.6920426,6.125,151.48,-3.516567987,7.8,0,0,0,0,405000.0,715,90.0,6.125,216.77,0,0,0
